x,y,z
11.66892,0.7669349,-0.14786068
11.8540745,1.4614366,0.13658135
11.679478,1.6596792,0.8746695
10.918591,1.8191284,1.688189
11.822453,2.4236872,-0.08892088
10.863302,1.4284536,0.43444154
10.942506,1.3791696,-1.744524
10.817436,0.67662144,0.36562362
11.8531,1.3765725,0.07904159
11.451216,1.7387552,-0.7693122
11.154496,2.5956385,-0.9308146
12.000879,2.2191226,-0.036610335
10.348135,1.0860946,-2.1097605
10.314372,2.3765051,-1.2222811
10.196499,1.7180899,-1.4233564
11.219634,2.614962,-0.35531464
10.867422,2.5378497,-1.917128
11.456766,2.0687807,-1.5277973
10.427591,2.0411916,-0.6021937
11.776144,0.9616491,0.10382536
10.734592,2.669012,-0.108431935
12.182381,2.1710668,-0.027393904
11.94631,1.0768373,-0.10462055
10.863717,2.077846,0.82037973
10.692634,1.852152,-0.12875034
11.264913,1.3959018,-1.8028443
11.940853,2.1857002,-1.126619
10.149464,2.1321664,0.7711046
11.387317,0.5379281,-0.26714897
11.621456,2.192704,0.3356803
11.56084,1.179948,0.6452868
10.909001,1.6465453,-2.6548502
10.44059,2.0056446,-0.28400522
11.248992,1.5773531,0.35434568
10.920547,1.1568644,-0.73588353
10.847287,1.5639776,-2.726832
10.952934,2.5658007,-1.8304733
10.962651,1.164394,-0.14890762
10.658868,1.9323792,0.15250549
11.8506365,1.1031625,-1.183964
11.158559,0.7619758,-0.55256706
11.337168,1.8867856,0.1709137
10.127022,1.3755581,-1.6113616
10.84574,2.7788494,-0.88118285
11.134127,2.1610057,-0.5943845
10.8649645,1.5109068,-0.018217456
10.235222,1.4071966,0.69756675
11.789968,1.425418,0.8888837
10.926766,0.92803377,-2.484978
10.551471,1.2365652,-2.6033845
11.666248,1.1850607,-0.7156734
11.470874,1.7701852,0.4399361
11.138775,1.334232,-2.5209258
11.295011,1.7152356,-1.4282854
11.10505,1.6270573,-2.3801262
10.844545,2.3221407,-0.3476657
10.979004,1.1725634,-2.490775
10.720981,1.3737365,0.6043229
10.584101,1.4062744,-0.55155456
10.733765,2.1448505,-1.625349
10.567683,1.4947339,0.788345
10.728792,2.1353617,-0.28690624
11.276808,1.8918856,-1.1363693
10.869817,1.6263208,-2.5190513
10.855141,2.1655989,0.02299088
10.45628,1.5356785,0.91717696
10.175329,1.6023939,-2.3063517
11.012108,2.290559,0.1642209
10.261513,1.7025261,0.3988818
10.516739,1.6810628,-2.3951457
12.0206785,2.2600064,-0.0983352
11.346316,1.7679962,0.9350151
11.141606,1.7879703,-2.479102
11.66301,1.6765804,-0.0021328046
11.562015,0.82848525,0.2590642
11.177667,0.39682093,-0.14723489
10.55279,0.9678531,-0.35500053
10.909025,1.4449981,0.77661777
11.223868,2.0749938,0.43888062
11.576453,1.8339692,-1.9847171
12.094772,1.5881134,0.43510613
11.408455,2.4016697,-1.5339087
10.075677,0.99025553,-1.8632944
11.272039,1.7577063,-1.3239763
10.5876875,2.3644443,-1.5982993
11.197823,1.6424447,-0.30951074
11.995872,1.5297556,-1.0164825
11.14488,1.2315452,-0.9099744
11.898165,1.4109929,0.15737937
11.163224,0.9627365,-0.69316465
10.426437,2.0571306,0.9765958
10.552134,2.1633115,-2.077306
11.37859,1.1237103,-1.6120621
11.058374,1.3654947,-0.8749672
11.409586,1.7964432,-1.0448393
9.963931,1.3900623,-1.4849283
11.309281,1.1524807,1.0638043
11.47125,1.0148432,-0.11892
11.500391,1.2384899,0.7108305
11.228962,1.2610229,-0.67841315
10.868731,1.007168,-0.057559557
11.752575,0.8684011,-0.107706204
9.887889,1.2643886,-1.2462319
10.447849,1.8070234,-2.2030394
11.048084,0.73637706,-0.3641508
11.263939,1.7102033,-2.1240602
11.531467,2.3406014,-1.4851741
11.314602,1.9893019,-2.5009077
11.796208,1.1401823,-0.27631718
10.727805,0.75396806,0.69301295
11.597642,2.3672836,-0.17128171
10.867393,1.1473433,1.0470191
10.935412,1.5607935,0.31061432
11.069672,2.4925914,0.099925935
10.484007,1.7052646,0.90635675
9.772924,2.1231627,2.2020257
11.651256,0.9836196,-0.15642825
11.78016,2.1284335,-1.5261061
10.990639,0.94043404,-0.002782396
11.103625,1.5265123,0.2502448
10.924662,2.5802343,-0.7638611
11.693856,0.9899923,-1.3110397
10.1599045,2.2273698,-0.6726878
10.554291,1.0877217,-0.43075088
10.999103,2.3795762,-1.915631
11.253624,0.9071724,-2.4879994
10.725395,2.0650573,-2.3125536
10.935606,1.465513,-2.483787
11.415288,2.1453025,-1.5784255
12.007537,1.3406762,-0.24632153
10.437127,1.4589717,0.7473049
10.579418,1.9401324,-0.64336973
11.414828,1.6315665,-2.503086
11.304807,1.7230479,-2.3401704
11.203312,2.218589,-1.250948
10.912162,1.3655049,-2.037324
10.804618,0.939561,-0.17637424
11.165819,1.4034681,-0.33378044
10.729606,2.697437,-0.89839125
11.132171,2.1410604,-2.4568272
11.376839,1.0568451,-0.51045555
10.70784,1.046701,0.72296304
10.54922,1.125339,0.047624893
10.329864,1.8736897,0.7484439
11.62363,1.0837713,-1.1661962
10.8706255,1.1930217,0.2814659
10.503417,2.1409197,0.8823045
10.450847,1.0397614,0.8036944
10.186691,1.7866745,1.1379415
9.910522,1.8418281,0.9724847
10.883132,1.2767057,1.5014982
10.37735,2.06031,0.0278022
10.717102,1.0685827,-0.63396025
10.318358,0.42681652,-0.33335432
10.276677,2.4304354,-0.16243817
10.484276,2.180269,-2.4132574
10.4835415,1.4624436,-2.6417043
10.78971,1.1645389,-0.6638602
11.282862,1.914198,0.31212735
10.527533,1.8503879,0.5822652
10.390053,1.3645436,-2.6080093
11.342929,1.0550187,0.96802795
10.088246,1.3635596,-0.73878855
11.030647,0.99748266,0.08681136
11.884629,1.6866251,-0.15260695
11.780886,1.0766355,-1.5154877
10.559584,0.8944725,0.2353753
11.132853,2.5604985,-0.6761376
10.401356,1.7261623,-0.52083987
10.833809,1.0644432,0.7422328
11.603944,2.6342638,-0.43719018
10.925636,0.9031183,1.1367288
11.050089,2.4148357,-1.1462133
11.325489,1.8683002,-0.8562626
14.5944,1.1262795,9.86388
14.328194,1.5139893,9.950394
9.315624,5.832413,8.781215
13.769566,1.4407823,9.304478
14.671508,1.1253666,9.707355
14.994166,1.3045102,9.498953
14.755463,1.4798017,10.274637
15.381783,1.8974972,10.09142
-21.11793,27.882793,2.2992516
15.252106,2.6580892,10.436539
14.444914,0.8169645,9.34031
14.733552,1.7139845,9.396575
14.193948,0.9258619,9.270475
14.696297,1.3944327,10.675655
15.231562,1.506303,10.326811
14.644877,1.418481,10.091645
14.805973,1.3415581,9.530082
14.129587,1.0878005,10.230672
13.768936,1.3855379,9.52606
14.449826,1.4421722,9.536833
14.555691,2.3227572,10.460748
15.1974125,2.7253056,10.320081
14.5319805,1.3832974,10.348441
14.033152,0.91039926,10.225607
14.985327,2.646788,10.475693
14.395937,1.7944863,10.630616
14.6749,0.5180171,9.684651
14.342778,2.4476972,9.65082
14.2155905,1.7536824,10.508679
14.562808,1.7984446,9.179004
14.153116,0.8053565,9.432337
14.5066805,1.7762525,10.426006
14.131564,1.4589086,9.497526
14.50542,1.0242716,9.917851
14.702771,1.0139501,9.847821
14.300393,1.6254109,10.053279
15.394717,2.599345,10.16221
15.193488,1.5020336,10.121321
14.34955,1.2964333,9.53878
14.193023,3.198471,10.000706
13.591148,0.96832836,9.431375
14.741703,1.5100496,10.034048
13.5414295,1.278538,9.50875
14.795049,1.3380516,9.271281
14.770617,0.5915758,10.089707
14.3192425,0.6029641,9.715278
14.854565,1.9655014,10.655377
15.007443,1.31637,9.330115
13.805912,1.2596444,8.542181
14.627792,1.921807,9.913898
14.4270935,0.82166445,9.1578045
14.655638,0.9274725,9.639222
14.632389,1.8872913,9.741546
14.952422,1.2403216,9.511685
14.501136,1.5353776,10.677475
14.6363,1.3036774,9.796385
14.597825,1.9682192,10.497843
14.701401,1.0519147,9.401159
14.751998,1.127686,9.563139
14.649571,2.873921,9.671656
15.361236,1.540667,10.046062
14.88793,2.0801642,9.754814
14.78222,2.038597,9.625044
15.286419,1.8137867,9.830889
14.764346,1.426082,10.737903
14.129947,1.63097,10.195146
14.514983,1.7358022,9.076587
14.84981,1.2021003,10.609713
13.724775,0.6830863,9.615088
14.834418,0.99974585,9.797207
14.757699,1.1856104,10.231433
-20.99224,28.295113,2.764511
14.541469,3.0118644,10.100175
14.550787,1.4739542,9.764051
14.142533,1.4404025,10.711477
14.587629,1.1766875,9.70096
14.255181,1.4420253,10.432514
15.2431345,1.694617,10.542669
14.228492,2.311121,10.60161
14.483545,2.0606558,9.912838
15.08424,2.0397556,9.718069
14.977976,2.22477,10.378909
14.74138,0.8720654,9.802328
14.224568,1.3426726,10.420776
14.894834,1.7464064,9.665683
15.002322,1.4941576,9.167963
13.831315,1.0649495,10.129379
13.7619095,0.99929565,9.923172
14.866899,2.0417907,10.382301
14.275022,0.5845793,9.941287
15.471679,2.160785,10.326473
13.753609,0.6545701,9.406739
14.946625,0.9031463,10.019659
14.757451,0.8551868,10.314262
14.126827,1.0532281,9.892231
14.328352,1.965522,10.4146
15.1962185,1.0647476,9.915999
13.809647,0.60996133,9.564281
14.488679,1.3126668,9.323085
14.530851,1.9935267,10.744688
14.324279,1.2434287,9.848236
13.825354,0.66657364,9.506771
14.9766865,1.9689338,9.676463
14.823892,1.5794843,9.092988
13.852513,0.6094724,9.138868
14.30966,0.81814504,9.971486
14.498311,0.7384812,9.804337
14.91601,1.4156423,10.229169
14.864132,1.896742,10.225615
14.40442,1.1216202,9.009069
14.0266905,0.7014853,9.486598
14.712458,1.2151875,9.369773
14.113358,1.0778186,10.239318
14.612632,1.4789333,10.321127
13.957748,1.4871314,9.458091
14.07864,1.8012184,9.317867
14.248472,1.2338043,9.909406
13.958033,1.1230567,9.452437
14.913088,1.4015498,10.715583
14.173503,1.0677882,9.404293
15.286705,1.49104,9.781537
15.300059,1.1613884,9.763081
15.203511,2.419481,10.264301
14.917118,2.4227436,10.43042
14.799684,1.6557153,10.508911
15.224882,1.9327937,10.263271
14.61318,1.1843575,9.273315
13.966843,1.3003858,10.21731
14.666425,1.7047766,10.274104
15.327082,2.316638,10.215268
14.2432165,1.684794,10.493402
14.699134,1.0388997,10.216439
15.312606,1.7327759,10.378505
14.760222,1.2951666,9.995151
14.959168,2.2029738,10.166137
15.302388,2.4623685,9.968044
14.710609,1.6768719,10.048798
13.670046,0.914803,9.154853
14.43222,1.412064,9.210413
14.727413,1.4468226,10.574544
13.974298,1.2422006,10.394171
12.802273,1.581693,8.79915
14.600052,0.9039841,9.3207855
15.091545,2.386681,10.05837
14.3241205,1.0855185,9.300276
14.287236,0.5499281,9.592677
15.383697,2.5082667,9.871883
15.183411,1.6129223,10.037571
14.848079,1.033488,10.284474
14.743768,1.1148893,9.303206
14.455584,1.64129,10.29226
14.3502655,1.2673212,10.467192
15.108585,2.293857,10.217443
14.55389,1.6054825,9.00483
14.530099,1.0492665,9.381144
15.103604,1.90108,9.548349
15.089853,1.5626457,10.49935
14.0548725,1.3280827,9.432821
14.691072,0.9135121,9.946964
14.926453,1.5638236,10.7184515
14.444347,1.2536342,9.076333
15.023151,1.1325991,9.503821
14.519611,2.251478,10.518904
14.316038,1.4633236,9.181911
14.395425,1.7470396,10.411866
14.907303,0.5869753,9.818592
15.2461815,1.9645725,9.665878
14.133363,1.5563152,10.317579
15.086749,1.8674858,9.656231
13.841196,0.9837417,9.454358
14.720363,1.9720938,9.492822
15.250074,2.1279607,10.333147
14.6556225,1.1987017,9.658864
14.531367,1.5630872,10.275798
15.124247,1.6986184,9.190409
14.422112,0.60482347,9.314247
15.263408,2.1839566,10.478925
14.67759,2.0580783,9.644082
14.8679,1.9872813,9.902756
13.653889,1.1869925,9.157209
14.345777,1.3711698,10.601847
14.417661,2.15129,10.628032
13.99728,1.5234745,9.721205
14.820163,1.0196718,10.041742
14.920381,1.778241,9.647257
13.982477,1.2784404,8.762032
14.519355,0.6308017,9.543963
14.066912,0.8185506,10.128868
15.01501,1.5531458,10.015459
14.718494,1.531131,9.628965
-19.098206,24.017578,8.072538
14.47591,1.3301144,10.643785
13.93381,1.3099436,8.817962
14.940307,1.8551548,9.972397
14.505471,1.6768311,10.168771
15.365217,1.8351169,9.644529
14.625754,2.1466498,10.181493
14.34243,1.7326055,9.215877
14.461126,1.0991831,10.325854
14.51792,2.5322118,10.2310295
-20.460468,27.871382,2.4848878
14.978409,2.6368878,9.952811
14.758337,1.39248,10.591369
15.12398,1.9534972,9.444469
14.452091,1.1251264,9.590633
14.592393,1.9706472,10.639715
15.189459,2.117342,10.3404045
15.009143,1.4632999,9.430367
15.370171,1.8962384,9.884901
14.555568,1.2678217,10.612671
15.182442,1.3064305,9.544655
14.436895,1.9554088,9.611199
-20.56657,28.448048,2.5443206
14.708401,1.2615012,9.9049425
15.103871,1.8371323,10.510982
14.452683,0.9819682,9.854278
15.222477,2.1012683,9.771494
14.205754,0.83519846,9.973232
14.15418,1.2155119,8.877391
14.409769,1.3042158,10.213181
14.472429,2.184313,9.698229
15.157175,2.0244,9.604617
14.369736,0.78251225,9.703138
14.896551,1.4003252,10.26797
15.14383,1.359527,10.301602
14.223752,1.3328836,10.51091
14.604825,1.7893591,9.184654
14.722807,0.9652166,10.369818
14.743417,1.6279823,9.723372
14.351692,1.5435042,10.210786
15.206255,2.2960107,9.648568
14.063867,1.2663577,10.301588
14.932778,2.2788706,9.990053
14.02726,0.88626784,9.797002
14.36641,1.1951561,9.793436
14.38653,3.171225,10.381573
14.732153,3.0005934,9.899657
15.02458,2.9208298,9.908032
14.067227,3.301157,9.93698
14.240268,0.81701034,9.915341
15.12541,2.8116481,9.840813
15.125267,1.6726656,10.350862
14.727891,1.0941292,10.3091
15.125382,2.1544178,10.608772
15.073842,2.149151,9.877425
15.053149,1.4810461,9.917693
15.505536,2.0508287,10.083425
15.120843,1.6405691,9.644856
14.966061,1.9020348,9.743357
14.621042,1.7947099,10.116247
14.528682,0.8352789,9.85029
14.847795,1.5102258,10.423397
14.629273,1.3846513,10.583997
13.818281,0.97526777,9.607945
14.674703,1.6042398,9.433168
13.940694,1.235868,10.519231
14.248954,3.402685,9.655043
15.216358,2.203614,9.891246
13.907573,1.19916,9.266026
14.009343,1.2520546,9.610482
14.055263,0.9696063,9.534053
14.963112,1.8938063,10.316253
15.0195875,1.0800741,9.738598
14.276435,0.6588828,9.887155
14.604613,3.1068091,9.606071
14.49747,1.2203306,9.411085
14.734952,1.7075388,10.569435
14.198721,1.2941957,9.925318
14.798857,2.0453079,10.319198
13.853249,1.4229935,9.878563
13.777705,0.9898114,9.578972
14.856322,1.4799949,10.113042
13.846101,0.85622907,9.1228285
14.112936,0.6168259,9.666797
13.888457,1.152278,9.597853
13.705358,1.3433499,9.231748
15.264399,2.147901,9.865871
13.958586,0.74283147,9.646303
14.443532,2.444609,10.2163725
14.362426,1.1407244,10.084483
13.74847,2.2515113,9.002771
15.002173,2.0107985,10.695504
14.455202,0.9778884,9.32379
14.688356,1.1555837,10.186808
13.909843,1.0407171,9.208958
15.056187,2.2730978,9.982513
14.7033615,1.3085433,9.226688
14.3907585,0.9520767,10.31771
14.726698,1.5880024,10.52005
15.347218,1.8898702,9.968844
14.772448,1.0346777,9.294651
8.155713,5.4319715,8.965342
14.896027,2.2232215,9.714928
13.556798,0.94502866,9.642441
14.707889,2.0278337,10.495435
14.947354,1.8563484,10.289228
15.406153,2.5299988,10.304472
14.377803,1.4570465,9.1379385
15.200056,1.6298642,9.440852
14.420742,1.3150209,10.103569
8.441799,5.5997396,9.035452
14.047589,1.1606702,9.821084
15.1301365,1.3049636,10.469711
14.669223,1.0871145,10.293447
15.325277,1.4693377,10.042794
14.5960045,0.3791267,9.620675
14.0283375,0.9349836,10.174999
14.775501,1.6076909,10.634278
13.737794,3.3024123,10.005109
14.580612,2.5600786,10.494915
14.551347,1.877267,10.678381
14.629772,1.450008,9.401664
13.777332,1.3273078,8.874021
14.383692,1.3545619,10.348244
14.960076,0.83080256,10.183531
15.316049,2.5219452,9.949479
14.357324,2.3569636,9.71127
14.4883585,2.042086,10.131503
15.195936,2.7233067,9.896016
14.410315,0.7353748,9.658228
14.690316,1.3141426,9.488071
14.697822,0.8686855,9.153433
14.406811,0.4047744,9.37156
13.948665,2.3131762,9.338843
15.010054,2.1151521,9.52299
14.466625,0.48486817,9.351763
14.946063,1.6253488,9.762801
15.168184,2.2430038,10.268317
14.830194,1.8316367,10.351604
-20.186243,28.746965,0.819265
14.188119,1.7079648,9.534863
14.558219,1.7616955,10.738182
14.185168,1.0381379,10.3690605
14.4054365,1.0926607,10.346729
15.238921,1.4825472,9.639501
14.216984,1.4480184,8.953592
13.939575,0.67550355,9.383982
15.008622,1.541731,10.301359
14.996947,1.3493621,9.268763
13.626886,1.1031277,10.168281
14.001769,1.1298534,9.182012
14.817346,1.1682564,10.093581
14.8409395,2.797465,9.8448
14.569611,1.3167374,10.377134
14.399769,1.227406,9.199652
14.673002,1.710078,9.554591
14.188046,2.915847,10.164803
15.12075,2.1382704,9.854817
14.618146,0.68750757,9.477022
13.842185,2.0165598,9.951505
15.148308,2.4522538,9.664596
14.843508,1.3581728,9.790155
14.291509,2.6586132,10.3970585
14.819521,2.615789,9.922681
13.773886,1.5032119,9.467422
11.917596,2.9296181,3.9596462
14.244816,1.4894832,9.558637
14.752863,1.4265728,10.466688
14.97629,1.913228,10.1563015
14.525238,1.7987835,10.451678
-20.225235,29.119339,0.8919437
15.146713,1.3485378,9.853555
14.494024,1.2814626,9.991536
14.90499,1.2965299,9.7860565
14.9680195,2.4210355,9.608183
14.066591,1.5100347,10.087601
14.477623,1.8915622,10.7437525
14.886416,1.8816258,9.715697
14.947114,1.0592576,10.333553
14.226735,0.73137397,9.768422
14.007041,1.1910037,9.768665
14.427712,2.327907,10.21216
14.304257,1.2025911,10.504134
14.8391485,1.4312878,10.628496
13.936173,1.0919333,9.394811
15.023646,1.9057059,9.955433
14.450914,1.4468632,9.402272
13.971654,0.98274773,9.6016035
15.101961,0.8297012,9.81688
14.0864935,1.2198778,9.198763
15.167599,2.209423,9.950279
14.56337,1.1852442,9.137621
14.965452,1.4072944,9.422722
15.314313,1.5662555,9.628456
14.5379095,1.4790517,9.248445
15.217427,1.870231,10.49823
14.29733,1.3632338,8.671352
14.393936,0.8691542,9.284032
14.855329,0.7939362,9.772962
14.952619,1.1745033,9.418208
14.077093,1.145296,9.623896
14.376054,0.9161689,9.847586
14.738486,0.87920666,9.756428
15.011273,1.1357975,9.098851
14.877779,1.1906306,9.751474
14.167545,0.85288614,9.388449
12.38749,2.0088,7.971976
14.658231,1.363869,10.179379
14.367157,1.249358,10.028193
13.980273,1.1922536,9.811987
14.401909,1.4103167,10.565002
14.952378,2.6630607,9.767805
14.282778,1.012483,10.209583
14.942026,2.52854,10.277013
13.873688,1.0324584,10.077697
15.321793,2.0779488,9.509719
14.421966,3.032994,9.6306305
14.360681,0.9116131,9.989215
14.608796,0.8243538,10.138718
14.770537,1.7397602,9.521952
14.958095,1.3749014,9.982454
14.909859,1.6364449,9.8234625
15.141885,1.5084213,10.190276
15.038232,1.6248769,9.982598
15.103793,1.957915,9.945845
14.252443,0.615845,9.651784
14.958578,1.3963469,9.24821
15.565152,2.3196309,10.08127
15.085436,1.9796137,10.25359
14.590233,0.8039276,9.678588
14.166834,3.0554767,10.176971
14.156859,0.7362829,9.459368
14.996369,1.2835771,10.503389
14.725657,2.3397572,9.752186
15.3373785,1.5093458,9.706567
14.332497,1.3811787,9.53168
14.302342,1.2539507,9.192847
14.794018,1.2103082,9.988325
15.314558,1.960806,10.080483
14.676219,2.260607,10.417464
15.145927,2.185574,9.40186
14.234701,1.037776,9.6688595
14.25288,1.4948148,10.382079
14.795155,0.9705628,9.96062
15.188793,2.4350321,10.124829
14.688994,2.8891392,9.806273
14.377124,1.0865988,9.105648
13.530129,0.78687817,9.145805
15.147331,1.8219756,9.897836
14.639549,1.4213332,9.648562
13.938042,0.91205364,9.650301
14.149648,1.1686796,9.928699
14.724194,1.3167268,10.544879
14.004235,1.0878851,10.018281
15.04045,1.2901227,10.295768
14.951145,1.1276999,9.863052
14.927964,1.5021007,10.327029
14.33003,1.2465751,9.628893
15.205672,2.3145683,10.576577
14.633965,1.6227676,10.339429
13.970144,1.159901,10.306978
15.0379715,2.008022,9.913658
15.026855,1.9222792,9.893125
14.668714,1.9806195,10.205151
14.785078,1.76981,10.764822
14.504639,1.3988395,10.423198
14.934317,2.0971775,10.27216
14.617725,1.4651852,9.766535
14.710436,0.91075146,9.862967
14.476898,1.6768726,9.491636
15.069847,2.4872024,9.758827
14.69713,1.6394969,9.9676895
13.845467,1.0611677,9.360828
13.851381,1.1818854,9.008852
14.997112,1.157101,10.413282
14.7957325,1.0968392,9.974549
14.732042,0.8111451,9.488375
14.885885,2.074217,10.172768
14.324925,2.557025,10.024746
14.746044,2.1088138,9.960104
14.523758,0.7408246,9.885531
14.491711,2.8325377,10.037625
13.834442,0.815672,9.487747
15.419633,1.4486299,10.138699
14.76779,2.020759,10.862086
13.775327,1.2643887,8.675337
13.5305195,1.4409723,8.96168
15.065009,2.6513696,10.2315445
14.258946,1.9222754,9.885789
14.816175,1.8785689,9.729424
14.5845375,1.4245183,9.550421
13.721052,1.0369229,9.586565
13.2671175,1.0629671,9.622648
14.796885,1.7332213,10.473642
14.824675,1.5653899,10.536334
14.22964,1.7146529,10.236156
14.812717,1.3935024,10.082368
14.217386,1.2816007,9.268983
14.960406,2.166738,10.34691
13.949476,1.4575822,10.063494
15.088367,2.508257,9.981222
14.751408,0.93556637,9.887622
13.574942,1.0047015,9.7342825
14.3294,1.1871557,10.337281
13.9377775,0.91959316,9.77811
15.155028,1.8423841,10.043739
15.109189,2.3657563,9.831573
13.67795,0.67616004,9.162809
15.390112,2.45278,9.9423485
7.4643493,5.700615,8.715176
14.896379,1.2234213,10.419705
14.002808,2.7167203,10.098207
12.3990755,2.128547,7.744831
14.959664,1.2850518,10.135658
14.055124,1.1029696,10.166724
15.264766,1.8545972,10.358689
14.367433,0.4047038,9.48887
14.294706,2.5701048,10.388813
14.8406515,1.4689584,9.053653
14.513444,1.6057453,10.458493
14.278493,1.2923827,9.395408
15.036994,1.5691569,9.389607
14.67084,1.5354639,10.199629
13.819204,0.8270698,9.84831
14.637225,1.6415905,9.945077
14.787501,1.0867698,9.745785
14.783418,1.0831785,9.740909
14.967868,2.7844868,10.233811
14.963991,1.0211152,9.719488
8.849293,5.82672,8.95402
14.610931,1.489559,10.125844
15.093199,1.1783266,10.01486
14.877791,2.2313638,10.629167
15.1297,2.3293233,10.556542
14.431699,1.7517722,9.656591
14.762711,1.5567161,9.540114
15.195178,1.8723289,9.709226
14.918409,1.2082953,9.977311
14.877792,2.7479465,9.783454
9.526998,5.608915,8.782807
14.690497,1.7086457,10.512237
14.770388,1.7312227,10.137016
14.794681,2.6706116,9.96782
15.047709,1.2711781,10.260208
14.604248,0.873225,10.005853
14.136172,1.238458,9.961683
15.154656,1.5729063,9.5324
15.211594,1.6958007,10.058942
15.509725,2.0763018,10.2101755
14.569135,0.83602566,9.650165
14.26167,1.1776271,10.170093
13.779047,0.74191123,9.564361
14.748666,2.627769,10.115602
14.996869,1.4794153,10.313408
13.833583,1.5193985,9.119653
14.661343,2.236642,10.16289
14.666853,1.2884295,9.91635
15.154372,2.3010576,10.199091
14.408931,1.4863367,10.767569
14.832873,1.8070383,9.72422
14.717879,1.1166409,9.842477
14.139065,1.111621,10.40157
14.48774,0.8837994,9.990143
15.232172,1.8978404,9.695979
15.144885,2.1375835,9.7366495
14.36167,2.2496333,10.27012
14.252653,2.3479302,10.185116
14.626296,2.500427,10.385593
14.224019,0.7198822,9.641409
15.4318285,1.9482535,9.753401
14.506017,1.3063933,9.934137
15.1848135,1.986848,10.464353
14.710196,1.8507379,10.077895
14.861762,1.3863012,9.757645
14.941957,2.5757596,10.375073
14.251793,1.3562018,9.824303
14.333975,1.896168,10.213123
14.23148,1.2196263,10.206677
14.496406,0.7422375,10.1138315
14.50252,3.0733767,9.963974
15.128881,1.5958323,9.498451
14.082671,0.62766635,8.929573
14.997241,1.7101123,10.091145
15.101354,1.4533455,10.082638
14.868699,2.7716968,9.874324
14.21171,3.2343965,10.180524
-20.828686,28.986963,2.5329654
9.27188,3.8966246,7.4474406
14.878559,1.1963332,10.338426
14.8949,1.5261221,9.723691
14.169875,0.90829563,10.147554
15.111104,1.9512504,10.254764
14.556937,1.6010692,9.961845
14.48009,2.6497936,10.292729
14.004306,0.7248911,9.801497
14.152444,0.4068069,9.413098
14.460633,1.47079,10.455666
14.353898,0.87437093,9.27879
14.639392,2.5462427,9.986032
14.698369,2.0351624,9.933546
14.437234,1.3892866,9.352822
14.740391,1.5481364,9.373415
15.080564,1.3628572,10.047628
14.34734,1.1886789,10.559442
14.680549,1.3154383,9.514444
15.158217,1.3341091,9.767774
15.175906,1.5192169,10.598963
14.981195,2.1021569,10.068767
15.291242,1.8144147,10.281503
14.354742,1.9848639,9.3733015
13.749173,1.561138,8.087713
14.680078,1.0324956,9.9251
14.434104,1.4888535,9.766421
14.544791,2.0456393,9.887501
14.868974,1.4168961,10.557767
13.746824,1.0063357,9.124642
14.042202,1.1667954,10.246519
15.396431,1.695841,9.628242
14.511953,1.4334432,10.457286
14.764055,2.8631494,10.121424
14.719447,1.332953,9.086179
14.163944,1.2859557,9.316448
15.396129,2.257476,9.898474
15.238505,1.4279085,10.022598
14.8512125,2.2309191,10.483836
14.146538,0.8324802,10.2147
14.376082,1.0132451,9.641308
14.928003,1.9466745,10.15741
15.068473,1.5349907,10.001923
14.182135,0.8416306,9.815464
14.354433,1.0282865,9.312152
15.351973,2.5377455,9.900197
14.70157,1.6072383,9.404159
13.951189,1.0143845,9.476082
14.364231,0.8173026,10.207867
14.9971075,2.2320693,10.600205
8.6539955,5.2422905,8.358193
14.163888,1.4085441,9.442862
14.774644,2.3376443,9.626415
14.537813,1.5221915,9.827315
15.268102,2.3566546,10.342559
14.69985,1.0666462,9.621626
13.626397,1.149839,8.978825
14.7866745,1.4105272,9.497503
14.2597685,0.7893158,9.660162
15.130191,1.9852481,10.072901
-20.527866,28.327692,1.0636837
14.983476,1.3671523,9.318787
14.172052,1.2341942,10.069135
14.484515,1.5598209,9.796231
13.873294,0.7856883,9.270858
14.717673,1.2308599,9.680347
15.004721,2.2656314,9.711472
14.672273,0.70268875,9.709446
13.875552,1.2074697,9.690195
14.057361,1.3512286,9.165742
14.657221,1.6308051,10.359126
15.124151,1.4142201,9.888141
14.770389,2.3413239,10.293234
15.40094,1.8222506,9.810553
15.021304,3.0925653,9.9723425
14.026844,1.0842345,9.065061
15.07869,1.485084,9.825903
14.30002,1.2067134,10.228014
14.934653,1.1800413,9.725186
14.428825,1.6191152,9.096112
14.421021,0.85607046,9.348338
14.504299,2.3978539,9.8550415
14.47372,2.4878638,10.065233
14.70871,1.4603187,9.006845
14.401252,1.2098477,10.163144
14.005331,0.74601233,9.311782
14.445241,1.6610214,10.574475
14.765387,2.5591629,10.428721
14.093141,1.0464019,9.331367
14.059627,0.8646674,9.81598
14.6822195,1.8834758,10.452166
15.293312,2.2602696,9.5889435
14.929601,1.8256813,10.457318
14.828708,1.7362562,9.2306
15.352994,1.9963213,9.768923
14.8190775,2.5689094,10.120713
15.038484,1.6865103,10.405142
14.528564,0.7691187,10.019453
15.094133,2.5155013,9.884091
14.010562,1.0511496,9.6310835
14.790269,2.820026,9.927408
14.491355,0.79109174,9.778169
14.510116,2.9266548,10.207983
14.656117,2.1126666,10.36681
14.585432,1.2498866,9.206145
14.993836,2.5039434,10.34825
14.42311,1.0319183,9.739915
14.53896,2.1012528,10.391328
14.954124,1.1291677,10.096169
